Period,article_volume,average_news_sentiment,AVG_AAPL_Density,AVG_NVDA_Density,AVG_GOOGL_Density,market_average_sentiment,10-K_sentiment,10-Q_sentiment,8-K_sentiment,mspr
2019-08-30,72.0,-0.15558245182037353,0.04722222222222222,0.0,0.13134920634920635,-0.18933331966400146,-0.13918379594261449,-0.07212974264338198,-0.018257188921173412,-5.339856666666667
2019-08-31,16.0,-0.5099976181983947,0.04722222222222222,0.0,0.10482905982905984,-0.18933331966400146,-0.13918379594261449,-0.07212974264338198,-0.018257188921173412,-5.339856666666667
2019-09-01,15.0,-0.6832138895988464,0.04722222222222222,0.0,0.10585008085008085,-0.18933331966400146,-0.13918379594261449,-0.07212974264338198,-0.018257188921173412,-5.339856666666667
2019-09-02,14.0,-0.21725809574127197,0.02222222222222222,0.0,0.07060563346154372,-0.18933331966400146,-0.13918379594261449,-0.07212974264338198,-0.018257188921173412,-5.339856666666667
2019-09-03,62.0,0.0,0.0,0.0,0.12795386209483126,-0.1265714317560196,-0.13918379594261449,-0.07212974264338198,-0.018257188921173412,-5.339856666666667
2019-09-04,103.0,-0.47545247077941893,0.0,0.0,0.1927128427128427,-0.1930890917778015,-0.13918379594261449,-0.07212974264338198,-0.018257188921173412,-5.339856666666667
2019-09-05,63.0,-0.1840216636657715,0.0,0.0,0.11255411255411256,-0.4512726366519928,-0.13918379594261449,-0.07212974264338198,-0.018257188921173412,-5.339856666666667
2019-09-06,135.0,-0.26595005989074705,0.0,0.0,0.12214285714285715,0.0,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-5.339856666666667
2019-09-07,20.0,-0.44449108839035034,0.01818181818181818,0.0,0.11826839826839826,0.0,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-5.339856666666667
2019-09-08,20.0,-0.5114102363586426,0.06262626262626263,0.0,0.14525252525252524,0.0,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-5.339856666666667
2019-09-09,118.0,-0.2730091691017151,0.0,0.0,0.15209428252906515,0.2347744107246399,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-5.339856666666667
2019-09-10,52.0,0.13644481897354127,0.0,0.0,0.13827910651440062,0.0,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-5.339856666666667
2019-09-11,38.0,-0.2759402394294739,0.016666666666666666,0.0,0.11613142554319025,-0.02517399787902832,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-5.339856666666667
2019-09-12,110.0,0.1542888402938843,0.0,0.0,0.2119047619047619,-0.26897940039634705,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-5.339856666666667
2019-09-13,60.0,-0.17095258235931396,0.015384615384615385,0.0,0.09594017094017093,0.40769705176353455,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-5.339856666666667
2019-09-14,23.0,-0.37111093997955324,0.030303030303030304,0.0,0.06752228163992871,0.40769705176353455,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-5.339856666666667
2019-09-15,20.0,-0.5024731040000916,0.0,0.0,0.10550207961972669,0.40769705176353455,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-5.339856666666667
2019-09-16,35.0,0.0,0.01818181818181818,0.0,0.11483594304246478,0.0,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-5.339856666666667
2019-09-17,35.0,0.0,0.0,0.0,0.07617447875006665,0.0,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-5.339856666666667
2019-09-18,42.0,-0.3589089155197144,0.0009569377990430621,0.0,0.085121553670976,-0.31593414147694904,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-5.339856666666667
2019-09-19,69.0,0.0,0.0,0.0,0.12080808080808081,-0.2399355173110962,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-5.339856666666667
2019-09-20,62.0,0.3290921926498413,0.0,0.0,0.1016969696969697,0.0,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-5.339856666666667
2019-09-21,12.0,-0.33369802236557006,0.0,0.0,0.08300366300366299,0.0,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-5.339856666666667
2019-09-22,9.0,-0.2757481336593628,0.015384615384615385,0.0,0.09803529803529804,0.0,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-5.339856666666667
2019-09-23,59.0,0.0,0.0,0.0,0.11875,0.10574619770050049,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-5.339856666666667
2019-09-24,77.0,-0.040014350414276124,0.0,0.0,0.11757519904391592,-0.15977351864178976,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-5.339856666666667
2019-09-25,48.0,-0.11835005283355712,0.0,0.0,0.09303030303030303,0.0,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-5.339856666666667
2019-09-26,48.0,-0.213407301902771,0.0,0.0,0.09098039215686274,0.0,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-5.339856666666667
2019-09-27,44.0,-0.3699872374534607,0.0,0.0,0.11978151260504202,0.0,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-5.339856666666667
2019-09-28,13.0,-0.019041454792022704,0.0,0.0,0.08733005733005733,0.0,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-5.339856666666667
2019-09-29,11.0,-0.35574463605880735,0.00026737967914438503,0.0,0.05423866982690512,0.0,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-5.339856666666667
2019-09-30,43.0,0.0,0.01818181818181818,0.0,0.09407132020739209,0.0,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-5.339856666666667
