Period,article_volume,average_news_sentiment,AVG_AAPL_Density,AVG_NVDA_Density,AVG_GOOGL_Density,market_average_sentiment,10-K_sentiment,10-Q_sentiment,8-K_sentiment,mspr
2021-03-30,5.0,-0.0034418582916259767,0.075506438006438,0.0,0.0,-0.029174551367759705,-0.2043649743969456,-0.10396278812550008,-0.01644502580165863,45.707244
2021-03-31,7.0,-0.13759487867355347,0.057719775883838385,0.0,0.0009765625,0.1591610610485077,-0.2043649743969456,-0.10396278812550008,-0.01644502580165863,45.707244
2021-04-01,6.0,-0.13759487867355347,0.09756216006216006,0.01818181818181818,0.0,0.339508844273431,-0.2043649743969456,-0.10396278812550008,-0.01644502580165863,-63.590144
2021-04-02,8.0,-0.13759487867355347,0.06939935064935066,0.01818181818181818,0.0,0.339508844273431,-0.2043649743969456,-0.10396278812550008,-0.01644502580165863,-63.590144
2021-04-03,3.0,-0.22932479778925577,0.08143939393939394,0.030303030303030304,0.0,0.339508844273431,-0.2043649743969456,-0.10396278812550008,-0.01644502580165863,-63.590144
2021-04-04,3.0,0.0,0.05977547356857702,0.030303030303030304,0.0038314176245210726,0.339508844273431,-0.2043649743969456,-0.10396278812550008,-0.01644502580165863,-63.590144
2021-04-05,7.0,0.0,0.08314102564102564,0.01,0.0,-0.5428677797317505,-0.2043649743969456,-0.10396278812550008,-0.01644502580165863,-63.590144
2021-04-06,4.0,-0.23899950087070465,0.07613636363636364,0.0,0.0,0.4007143974304199,-0.2043649743969456,-0.10396278812550008,-0.01644502580165863,-63.590144
2021-04-07,9.0,-0.18460625410079956,0.07206074627127258,0.0,0.016666666666666666,0.0,-0.2043649743969456,-0.10396278812550008,-0.01644502580165863,-63.590144
2021-04-08,4.0,0.027007073163986206,0.06480699700069846,0.0,0.0,0.0,-0.2043649743969456,-0.10396278812550008,-0.01644502580165863,-63.590144
2021-04-09,5.0,-0.14070041179656984,0.024639404429836625,0.0010830324909747292,0.0,0.17147376537322997,-0.2043649743969456,-0.10396278812550008,-0.01644502580165863,-63.590144
2021-04-10,4.0,0.0,0.03921820462889816,0.0,0.0,0.17147376537322997,-0.2043649743969456,-0.10396278812550008,-0.01644502580165863,-63.590144
2021-04-11,6.0,-0.1125727653503418,0.032681037173592,0.0,0.0,0.17147376537322997,-0.2043649743969456,-0.10396278812550008,-0.01644502580165863,-63.590144
2021-04-12,4.0,-0.2543207108974457,0.04706346059438843,0.0,0.000859106529209622,0.0,-0.2043649743969456,-0.10396278812550008,-0.01644502580165863,-63.590144
2021-04-13,11.0,-0.15123497247695922,0.07598259670888256,0.0,0.0,-0.03841283917427063,-0.2043649743969456,-0.10396278812550008,-0.01644502580165863,-63.590144
2021-04-14,7.0,0.13344461917877198,0.05803112014821227,0.0,0.0,0.329780250787735,-0.2043649743969456,-0.10396278812550008,-0.01644502580165863,-63.590144
2021-04-15,5.0,-0.04418750405311585,0.0831910196847585,0.0,0.0,-0.3589089512825012,-0.2043649743969456,-0.10396278812550008,-0.01644502580165863,-63.590144
2021-04-16,6.0,-0.03641129732131958,0.10176690646550526,0.0,0.017777777777777778,0.4332694411277771,-0.2043649743969456,-0.10396278812550008,-0.01644502580165863,-63.590144
2021-04-17,6.0,-0.1879393935203552,0.08052332028122137,0.0,0.0017988552739165986,0.4332694411277771,-0.2043649743969456,-0.10396278812550008,-0.01644502580165863,-63.590144
2021-04-18,2.0,-0.47846952080726624,0.03835715401437051,0.0,0.0,0.4332694411277771,-0.2043649743969456,-0.10396278812550008,-0.01644502580165863,-63.590144
2021-04-19,15.0,0.0,0.2011111111111111,0.0,0.0,0.043609827756881714,-0.2043649743969456,-0.10396278812550008,-0.01644502580165863,-63.590144
2021-04-20,24.0,0.0,0.25736596736596734,0.0,0.0,0.1586102545261383,-0.2043649743969456,-0.10396278812550008,-0.01644502580165863,-63.590144
